#Parameters = {C_p=3e-13; C_p_add=7e-14; L_s=7e-10; R_s=4.8}
#"Frequency / GHz"	"Total RCS [pw]_(C_p=1.08e-12) [Magnitude]"
#-------------------------------------------------------------
6.0000000000000	129.95159712371
6.0080160320641	130.68598383422
6.0160320641283	131.41776246819
6.0240480961924	132.24295036492
6.0320641282565	133.00422379849
6.0400801603206	133.73858326069
6.0480961923848	134.50661549767
6.0561122244489	135.30869231507
6.0641282565130	136.05790749687
6.0721442885772	136.77407401221
6.0801603206413	137.57615222390
6.0881763527054	138.33497514576
6.0961923847695	139.06627995749
6.1042084168337	139.80668188027
6.1122244488978	140.55942349942
6.1202404809619	141.30747137149
6.1282565130261	142.02908896129
6.1362725450902	142.72238357805
6.1442885771543	143.47533023015
6.1523046092184	144.19322192762
6.1603206412826	144.84131603729
6.1683366733467	145.53920787476
6.1763527054108	146.26884211212
6.1843687374749	146.88186053257
6.1923847695391	147.52186415395
6.2004008016032	148.19642209406
6.2084168336673	148.82412452054
6.2164328657315	149.38712521578
6.2244488977956	149.96371384572
6.2324649298597	150.58705180915
6.2404809619238	151.09310348797
6.2484969939880	151.59287266726
6.2565130260521	152.12189551079
6.2645290581162	152.59140152004
6.2725450901804	153.00626628421
6.2805611222445	153.43434202705
6.2885771543086	153.80474553625
6.2965931863727	154.16526479747
6.3046092184369	154.46008799294
6.3126252505010	154.73299316162
6.3206412825651	154.97588581200
6.3286573146293	155.15414120545
6.3366733466934	155.31425702638
6.3446893787575	155.40509489638
6.3527054108216	155.49023100740
6.3607214428858	155.52118373457
6.3687374749499	155.47284447294
6.3767535070140	155.43766601122
6.3847695390782	155.38811141170
6.3927855711423	155.24203208389
6.4008016032064	155.12858064316
6.4088176352705	155.05434591119
6.4168336673347	154.94480979095
6.4248496993988	154.89281502641
6.4328657314629	154.97473842878
6.4408817635271	155.12931064579
6.4488977955912	155.48183238379
6.4569138276553	156.07740537045
6.4649298597194	156.97735724370
6.4729458917836	158.25387639840
6.4809619238477	159.99456778933
6.4889779559118	162.33093020573
6.4969939879760	165.23115094299
6.5050100200401	168.85691922220
6.5130260521042	173.21229747188
6.5210420841683	178.22818297433
6.5290581162325	183.90220286890
6.5370741482966	190.19234009823
6.5450901803607	196.82565973578
6.5531062124248	203.75837607904
6.5611222444890	210.76070256186
6.5691382765531	217.70922808120
6.5771543086172	224.38966903799
6.5851703406814	230.74673956717
6.5931863727455	236.68022629101
6.6012024048096	242.16339251754
6.6092184368737	247.21629379980
6.6172344689379	251.71105167319
6.6252505010020	255.79225166865
6.6332665330661	259.46385696888
6.6412825651303	262.83935603971
6.6492985971944	265.72543606936
6.6573146292585	268.45335428269
6.6653306613226	270.92346210699
6.6733466933868	273.15984839256
6.6813627254509	275.14194144904
6.6893787575150	277.07063939255
6.6973947895792	278.84965910147
6.7054108216433	280.46658310443
6.7134268537074	282.06356974350
6.7214428857715	283.56023967562
6.7294589178357	284.98329300460
6.7374749498998	286.30349310670
6.7454909819639	287.70695996538
6.7535070140281	288.96355177241
6.7615230460922	290.24247111224
6.7695390781563	291.49355830817
6.7775551102204	292.71147607707
6.7855711422846	293.92396408935
6.7935871743487	295.17269424487
6.8016032064128	296.28790890945
6.8096192384770	297.52801367524
6.8176352705411	298.72533516410
6.8256513026052	299.89851407956
6.8336673346693	301.03652478413
6.8416833667335	302.25432536425
6.8496993987976	303.42682749796
6.8577154308617	304.56365204027
6.8657314629259	305.81265088664
6.8737474949900	306.98642473426
6.8817635270541	308.14971192312
