#Parameters = {C_p=3e-13; C_p_add=7e-14; L_s=7e-10; R_s=4.8}
#"Frequency / GHz"	"Bump [Magnitude]"
#------------------------------------
6.9458917835671	258.23778052062
6.9539078156313	259.71608608685
6.9619238476954	261.19226474991
6.9699398797595	262.72209545333
6.9779559118236	264.20734506084
6.9859719438878	265.70016353017
6.9939879759519	267.18497426233
7.0020040080160	268.75801045057
7.0100200400802	270.21671022181
7.0180360721443	271.75461120308
7.0260521042084	273.30777847558
7.0340681362725	274.81153012075
7.0420841683367	276.33066871136
7.0501002004008	277.93023520751
7.0581162324649	279.41083208136
7.0661322645291	280.98255818938
7.0741482965932	282.54395637648
7.0821643286573	284.11278071248
7.0901803607214	285.63183939006
7.0981963927856	287.20604649980
7.1062124248497	288.77633871689
7.1142284569138	290.32301272005
7.1222444889780	291.94613263676
7.1302605210421	293.49695649626
7.1382765531062	295.07562477191
7.1462925851703	296.61866187111
7.1543086172345	298.28319098410
7.1623246492986	299.78743717056
7.1703406813627	301.41521765588
7.1783567134269	303.00531854478
7.1863727454910	304.62556106878
7.1943887775551	306.16660543138
7.2024048096192	307.78842297362
7.2104208416834	309.38000540006
7.2184368737475	310.97069003447
7.2264529058116	312.61283209271
7.2344689378758	314.20813925336
7.2424849699399	315.79059344884
7.2505010020040	317.38889682333
7.2585170340681	319.02300182162
7.2665330661323	320.58238942493
7.2745490981964	322.27602792244
7.2825651302605	323.82023265507
7.2905811623246	325.49618672543
7.2985971943888	327.02043170024
7.3066132264529	328.67992494717
7.3146292585170	330.26208517480
7.3226452905812	331.87990291034
7.3306613226453	333.51407933652
7.3386773547094	335.13223830396
7.3466933867735	336.69956936733
7.3547094188377	338.31759910733
7.3627254509018	339.93333581764
7.3707414829659	341.51109369382
7.3787575150301	343.17732714225
7.3867735470942	344.75090624407
7.3947895791583	346.35470366183
7.4028056112224	347.90869215486
7.4108216432866	349.60351754384
7.4188376753507	351.10283497669
7.4268537074148	352.74277663010
7.4348697394790	354.33235220998
7.4428857715431	355.95342480133
7.4509018036072	357.47485064958
7.4589178356713	359.08717045781
7.4669338677355	360.65794954137
7.4749498997996	362.22261076415
7.4829659318637	363.84055041976
7.4909819639279	365.40057916297
7.4989979959920	366.93881668309
7.5070140280561	368.49066210380
7.5150300601202	370.07750480154
7.5230460921844	371.57360268273
7.5310621242485	373.21761982173
7.5390781563126	374.68448554541
7.5470941883768	376.29567092707
7.5551102204409	377.72744061371
7.5631262525050	379.30817620762
7.5711422845691	380.79556622178
7.5791583166333	382.31483671453
7.5871743486974	383.84971574171
7.5951903807615	385.35707017697
7.6032064128257	386.80164470852
7.6112224448898	388.29567029743
7.6192384769539	389.78303292816
7.6272545090180	391.21721706655
7.6352705410822	392.74959995808
7.6432865731463	394.16436785775
7.6513026052104	395.61093592144
7.6593186372745	396.98940313034
7.6673346693387	398.52471505727
7.6753507014028	399.82705023367
7.6833667334669	401.28472311472
7.6913827655311	402.67407638630
7.6993987975952	404.09487752085
7.7074148296593	405.39089455548
7.7154308617234	406.78660334716
7.7234468937876	408.12188086795
7.7314629258517	409.44720399996
7.7394789579158	410.81947631337
7.7474949899800	412.12249266869
7.7555110220441	413.38712949457
7.7635270541082	414.66315401364
7.7715430861723	415.96591423768
7.7795591182365	417.16093787094
7.7875751503006	418.50918182207
7.7955911823647	419.65335972790
7.8036072144289	420.94615271072
7.8116232464930	422.03250753435
7.8196392785571	423.27127460413
7.8276553106212	424.39993469157
7.8356713426854	425.55214419309
7.8436873747495	426.71353483131
7.8517034068136	427.83211865995
7.8597194388778	428.87308254110
7.8677354709419	429.95712157043
7.8757515030060	431.02522045528
7.8837675350701	432.02268393275
7.8917835671343	433.11871875445
7.8997995991984	434.07357192818
7.9078156312625	435.05362248807
7.9158316633267	435.94893996144
7.9238476953908	437.00486544850
7.9318637274549	437.79467819615
7.9398797595190	438.74436618024
7.9478957915832	439.60864805803
7.9559118236473	440.49518769710
7.9639278557114	441.23719363304
7.9719438877756	442.07481529955
7.9799599198397	442.83842117309
7.9879759519038	443.57840693579
7.9959919839679	444.36078626068
8.0040080160321	445.05590960436
8.0120240480962	445.70379131213
8.0200400801603	446.35093923834
8.0280561122244	447.01844293169
8.0360721442886	447.55768656519
8.0440881763527	448.25486341624
8.0521042084168	448.71854062785
8.0601202404810	449.33555418891
8.0681362725451	449.71829031986
8.0761523046092	450.25874000617
8.0841683366733	450.66838400663
8.0921843687375	451.09610966227
8.1002004008016	451.52247903452
8.1082164328657	451.89597953145
8.1162324649299	452.17876453408
8.1242484969940	452.49725486824
8.1322645290581	452.79321244302
8.1402805611222	453.00093797916
8.1482965931864	453.31736344795
8.1563126252505	453.45143501961
8.1643286573146	453.67167663182
8.1723446893788	453.74224508294
8.1803607214429	453.83041296423
8.1883767535070	453.93274646751
8.1963927855711	454.05282471261
8.2044088176353	454.02259076078
8.2124248496994	454.07908425220
8.2204408817635	453.95285304399
8.2284569138277	453.93490114950
8.2364729458918	453.82918233288
8.2444889779559	453.69925363224
8.2525050100200	453.60708202203
8.2605210420842	453.42195534814
8.2685370741483	453.18506852238
8.2765531062124	452.94479498696
8.2845691382766	452.72455399611
8.2925851703407	452.37191290988
8.3006012024048	452.17765768583
8.3086172344689	451.74738183361
8.3166332665331	451.47163274254
8.3246492985972	450.96120766656
8.3326653306613	450.60941101957
8.3406813627255	450.12792433762
8.3486973947896	449.66654590212
8.3567134268537	449.20650164176
8.3647294589178	448.69462512612
8.3727454909820	448.09833063497
8.3807615230461	447.53830593203
8.3887775551102	446.96469327556
8.3967935871743	446.30248785026
8.4048096192385	445.75837497082
8.4128256513026	445.03347422696
8.4208416833667	444.40702795060
8.4288577154309	443.63160611876
8.4368737474950	442.89062394124
8.4448897795591	442.15954366289
8.4529058116232	441.46551096491
8.4609218436874	440.61949593272
8.4689378757515	439.88164497992
8.4769539078156	438.95923157488
8.4849699398798	438.16964748759
8.4929859719439	437.28474049997
8.5010020040080	436.40902824111
8.5090180360721	435.55564851437
8.5170340681363	434.65129631235
8.5250501002004	433.67864134918
8.5330661322645	432.74838521020
8.5410821643287	431.81162065561
8.5490981963928	430.80377847759
8.5571142284569	429.91034981606
8.5651302605210	428.86296968884
8.5731462925852	427.90501497647
8.5811623246493	426.83199258648
8.5891783567134	425.77780515636
8.5971943887776	424.77247859507
8.6052104208417	423.77543442825
8.6132264529058	422.68994069764
8.6212424849699	421.65405263062
8.6292585170341	420.55058294223
8.6372745490982	419.51580809672
8.6452905811623	418.33739253681
8.6533066132265	417.22701676632
8.6613226452906	416.26159388423
8.6693386773547	415.06853981768
8.6773547094188	414.05296736741
8.6853707414830	412.80276696701
8.6933867735471	411.71827433644
8.7014028056112	410.67417675480
8.7094188376754	409.53166206433
8.7174348697395	408.40937574213
8.7254509018036	407.29616365184
8.7334669338677	406.14219085851
8.7414829659319	405.06425843060
8.7494989979960	403.83059013409
8.7575150300601	402.71058755193
8.7655310621242	401.67019742972
8.7735470941884	400.52481578453
8.7815631262525	399.34925998670
8.7895791583166	398.18063325396
8.7975951903808	397.20146130888
8.8056112224449	395.98983108677
8.8136272545090	394.94578644685
8.8216432865731	393.76315292226
8.8296593186373	392.71819223012
8.8376753507014	391.53683546636
8.8456913827655	390.51837118859
8.8537074148297	389.27868216341
8.8617234468938	388.22421482425
8.8697394789579	387.18137503910
8.8777555110220	386.10573308874
8.8857715430862	384.94297595471
8.8937875751503	383.85230815726
8.9018036072144	382.88266836388
8.9098196392786	381.75928629872
8.9178356713427	380.72755995084
8.9258517034068	379.64752698099
8.9338677354709	378.59994032871
8.9418837675351	377.56125513393
8.9498997995992	376.45891971185
8.9579158316633	375.38139656641
8.9659318637275	374.48680350408
8.9739478957916	373.36130212029
8.9819639278557	372.43610308343
8.9899799599198	371.28287698918
8.9979959919840	370.30805353791
9.0060120240481	369.36265179479
9.0140280561122	368.34706786432
9.0220440881764	367.35021180919
9.0300601202405	366.36962634005
9.0380761523046	365.36387780917
9.0460921843687	364.41888393293
9.0541082164329	363.36259458194
9.0621242484970	362.37696828057
9.0701402805611	361.52353563858
9.0781563126253	360.48835232724
9.0861723446894	359.60433962735
9.0941883767535	358.53936763496
9.1022044088176	357.60813882832
9.1102204408818	356.74026382676
9.1182364729459	355.76772301793
9.1262525050100	354.84676923124
9.1342685370741	353.90773294220
9.1422845691383	352.97513571596
9.1503006012024	352.06715225473
9.1583166332665	351.08240805281
9.1663326653307	350.13319915916
9.1743486973948	349.34038770527
9.1823647294589	348.34042609246
9.1903807615230	347.51595648546
9.1983967935872	346.48450470569
9.2064128256513	345.61167076898
9.2144288577154	344.76503931610
9.2224448897796	343.85090933243
9.2304609218437	342.94932813626
9.2384769539078	342.06609955696
9.2464929859719	341.14658443584
9.2545090180361	340.29580944637
9.2625250501002	339.31564392223
9.2705410821643	338.43376933143
9.2785571142285	337.61878320953
9.2865731462926	336.71776277046
9.2945891783567	335.79327346192
9.3026052104208	334.87088248083
9.3106212424850	334.11365111916
9.3186372745491	333.15343750407
9.3266533066132	332.34129488776
9.3346693386774	331.40270884398
9.3426853707415	330.58957065812
9.3507014028056	329.64963870649
9.3587174348697	328.85657377809
9.3667334669339	327.86222934512
9.3747494989980	327.03686754337
9.3827655310621	326.20426869511
9.3907815631263	325.35740300620
9.3987975951904	324.41953311726
9.4068136272545	323.55545300371
9.4148296593186	322.77517661282
9.4228456913828	321.87945052150
9.4308617234469	321.04108558190
9.4388777555110	320.17961881472
9.4468937875751	319.32445268154
9.4549098196393	318.49129384766
9.4629258517034	317.58396136754
9.4709418837675	316.71438855988
9.4789579158317	315.98075354101
9.4869739478958	315.06518236637
9.4949899799599	314.30252449817
9.5030060120240	313.36118388953
9.5110220440882	312.55268144099
9.5190380761523	311.78076457485
9.5270541082164	310.93821142244
9.5350701402806	310.12100114812
9.5430861723447	309.30571848041
9.5511022044088	308.47879829205
9.5591182364729	307.69333821118
9.5671342685371	306.82233117013
9.5751503006012	306.00033977031
9.5831663326653	305.30126051663
9.5911823647295	304.43975150464
9.5991983967936	303.71457562720
9.6072144288577	302.82823553391
9.6152304609218	302.06299383137
9.6232464929860	301.34671882095
9.6312625250501	300.54906435122
9.6392785571142	299.78935619584
9.6472945891784	299.02097018293
9.6553106212425	298.25769497251
9.6633266533066	297.51565336436
9.6713426853707	296.71068779066
9.6793587174349	295.94020746103
9.6873747494990	295.30231511879
9.6953907815631	294.49022444891
9.7034068136273	293.82965815252
9.7114228456914	292.99467836430
9.7194388777555	292.29874162781
9.7274549098196	291.62156047104
9.7354709418838	290.89700401181
9.7434869739479	290.17779541670
9.7515030060120	289.48445536020
9.7595190380762	288.75191980744
9.7675350701403	288.08895387957
9.7755511022044	287.30901636409
9.7835671342685	286.62701035574
9.7915831663327	285.98820684180
9.7995991983968	285.29118972655
9.8076152304609	284.56300039810
9.8156312625251	283.85246882209
9.8236472945892	283.26610399511
9.8316633266533	282.52380573892
9.8396793587174	281.89206571032
9.8476953907816	281.16997330871
9.8557114228457	280.53699641441
9.8637274549098	279.81166456650
9.8717434869739	279.19494482968
9.8797595190381	278.42204033239
9.8877755511022	277.77678649149
9.8957915831663	277.13691177159
9.9038076152305	276.47230419037
9.9118236472946	275.73576857318
9.9198396793587	275.05130689274
9.9278557114228	274.44469178771
9.9358717434870	273.72665188221
9.9438877755511	273.06240465461
9.9519038076152	272.36780059448
9.9599198396794	271.67470949814
9.9679358717435	271.00442582005
9.9759519038076	270.25925429822
9.9839679358717	269.53482162507
9.9919839679359	268.92808628145
10.000000000000	268.15912969833
#Parameters = {C_p=3e-13; C_p_add=7e-14; L_s=7e-10; R_s=4.8}
#"Frequency / GHz"	"Total RCS [pw]_(C_p=1.08e-12) [Magnitude]"
#-------------------------------------------------------------
6.0000000000000	139.66893441040
6.0080160320641	140.55853847166
6.0160320641283	141.45233073635
6.0240480961924	142.39141322870
6.0320641282565	143.28376103800
6.0400801603206	144.22241079860
6.0480961923848	145.17226843813
6.0561122244489	146.11117662102
6.0641282565130	147.03703682633
6.0721442885772	147.96641264240
6.0801603206413	148.93411861588
6.0881763527054	149.84749102999
6.0961923847695	150.80767048897
6.1042084168337	151.79105100921
6.1122244488978	152.73837935014
6.1202404809619	153.70977538330
6.1282565130261	154.70775792370
6.1362725450902	155.64647033209
6.1442885771543	156.61741192884
6.1523046092184	157.60758258187
6.1603206412826	158.56517065392
6.1683366733467	159.54702522133
6.1763527054108	160.57234584368
6.1843687374749	161.53572156182
6.1923847695391	162.53681419556
6.2004008016032	163.53753439239
6.2084168336673	164.52016370931
6.2164328657315	165.49415984859
6.2244488977956	166.47710767460
6.2324649298597	167.50748595859
6.2404809619238	168.47728216960
6.2484969939880	169.48741137845
6.2565130260521	170.50801848171
6.2645290581162	171.47712507342
6.2725450901804	172.45908576988
6.2805611222445	173.47565626711
6.2885771543086	174.42510438731
6.2965931863727	175.42414318764
6.3046092184369	176.42658718647
6.3126252505010	177.41633363214
6.3206412825651	178.38679544355
6.3286573146293	179.35199717239
6.3366733466934	180.35026215150
6.3446893787575	181.27020271156
6.3527054108216	182.22741192099
6.3607214428858	183.20092521014
6.3687374749499	184.12348927667
6.3767535070140	185.06622939327
6.3847695390782	186.03221869579
6.3927855711423	186.92154496309
6.4008016032064	187.82955790919
6.4088176352705	188.74485628559
6.4168336673347	189.59680964132
6.4248496993988	190.46315262846
6.4328657314629	191.36164491392
6.4408817635271	192.17905276593
6.4488977955912	193.02592018154
6.4569138276553	193.86114502300
6.4649298597194	194.65248103285
6.4729458917836	195.41136395282
6.4809619238477	196.14789791407
6.4889779559118	196.92074849075
6.4969939879760	197.59539923831
6.5050100200401	198.30119608871
6.5130260521042	198.99539760617
6.5210420841683	199.61577008154
6.5290581162325	200.21500587004
6.5370741482966	200.83018468525
6.5450901803607	201.32307800217
6.5531062124248	201.84523425101
6.5611222444890	202.32539256145
6.5691382765531	202.77648615169
6.5771543086172	203.15132607376
6.5851703406814	203.51983531401
6.5931863727455	203.83211518528
6.6012024048096	204.07015507610
6.6092184368737	204.30548601655
6.6172344689379	204.43253980427
6.6252505010020	204.52269433848
6.6332665330661	204.53367490190
6.6412825651303	204.56570766956
6.6492985971944	204.41988496704
6.6573146292585	204.27958931668
6.6653306613226	204.03233636806
6.6733466933868	203.71510465410
6.6813627254509	203.26075399736
6.6893787575150	202.76973172644
6.6973947895792	202.17271400495
6.7054108216433	201.47619678096
6.7134268537074	200.71805206403
6.7214428857715	199.80870054895
6.7294589178357	198.78664259787
6.7374749498998	197.62869191584
6.7454909819639	196.40943498147
6.7535070140281	194.97490651318
6.7615230460922	193.47332651112
6.7695390781563	191.85110955849
6.7775551102204	190.06619011589
6.7855711422846	188.15752985524
6.7935871743487	186.17278453906
6.8016032064128	183.97771614768
6.8096192384770	181.72952628560
6.8176352705411	179.37392532131
6.8256513026052	176.95726753840
6.8336673346693	174.47022849824
6.8416833667335	172.02805897635
6.8496993987976	169.63738922422
6.8577154308617	167.35992160477
6.8657314629259	165.32996963974
6.8737474949900	163.57289276820
6.8817635270541	162.27036519602
6.8897795591182	161.54623753089
6.8977955911824	161.65817903682
6.9058116232465	162.65294704299
6.9138276553106	164.88825522879
6.9218436873747	168.48959721124
6.9298597194389	173.68816176911
6.9378757515030	180.59124454843
6.9458917835671	189.39966422936
6.9539078156313	200.08941705806
6.9619238476954	212.61754600360
6.9699398797595	226.86616814888
6.9779559118236	242.49881597236
6.9859719438878	259.20466242748
6.9939879759519	276.57204822904
7.0020040080160	294.26846179760
7.0100200400802	311.67491692582
7.0180360721443	328.62542637264
7.0260521042084	344.77131957312
7.0340681362725	359.79939364014
7.0420841683367	373.66735492315
7.0501002004008	386.39410442598
7.0581162324649	397.71192411326
7.0661322645291	407.93930386041
7.0741482965932	417.01687294264
7.0821643286573	425.04296331863
7.0901803607214	432.03572303988
7.0981963927856	438.24302888334
7.1062124248497	443.68343191909
7.1142284569138	448.41010803994
7.1222444889780	452.67417115083
7.1302605210421	456.31793757936
7.1382765531062	459.57330598812
7.1462925851703	462.39471661556
7.1543086172345	465.08717505337
7.1623246492986	467.24844898900
7.1703406813627	469.36187326126
7.1783567134269	471.20851779152
7.1863727454910	472.92722377052
7.1943887775551	474.37181182246
7.2024048096192	475.81744112797
7.2104208416834	477.11120571009
7.2184368737475	478.31278417207
7.2264529058116	479.51496311621
7.2344689378758	480.57721729089
7.2424849699399	481.55872355852
7.2505010020040	482.50980451400
7.2585170340681	483.47172537254
7.2665330661323	484.28151777933
7.2745490981964	485.26462796165
7.2825651302605	485.99684427024
7.2905811623246	486.90692217368
7.2985971943888	487.56790776605
7.3066132264529	488.41124097800
7.3146292585170	489.11857174004
7.3226452905812	489.86034252204
7.3306613226453	490.61051948798
7.3386773547094	491.32554765416
7.3466933867735	491.95624383684
7.3547094188377	492.65568664923
7.3627254509018	493.34297524164
7.3707414829659	493.96659300760
7.3787575150301	494.70422316783
7.3867735470942	495.29542728846
7.3947895791583	495.91780717838
7.4028056112224	496.46053529618
7.4108216432866	497.19581994559
7.4188376753507	497.65069981670
7.4268537074148	498.29855179397
7.4348697394790	498.86789531871
7.4428857715431	499.47049156772
7.4509018036072	499.92112281810
7.4589178356713	500.48544847081
7.4669338677355	500.98202694782
7.4749498997996	501.46139013795
7.4829659318637	502.00946285164
7.4909819639279	502.47164540522
7.4989979959920	502.89732708502
7.5070140280561	503.33264317944
7.5150300601202	503.80308489897
7.5230460921844	504.13576351907
7.5310621242485	504.65532774463
7.5390781563126	504.92520124687
7.5470941883768	505.38344064450
7.5551102204409	505.59592442264
7.5631262525050	506.00097641785
7.5711422845691	506.27314658254
7.5791583166333	506.57625616256
7.5871743486974	506.88492250116
7.5951903807615	507.14333527698
7.6032064128257	507.30832211284
7.6112224448898	507.53032518835
7.6192384769539	507.73917047178
7.6272545090180	507.87332721104
7.6352705410822	508.12727405841
7.6432865731463	508.21873423340
7.6513026052104	508.33869757858
7.6593186372745	508.35703324289
7.6673346693387	508.56428393759
7.6753507014028	508.46589679673
7.6833667334669	508.56085979992
7.6913827655311	508.56507373799
7.6993987975952	508.60513763592
7.7074148296593	508.47902661351
7.7154308617234	508.46808494292
7.7234468937876	508.36817792371
7.7314629258517	508.24426753048
7.7394789579158	508.17034450926
7.7474949899800	508.00644167369
7.7555110220441	507.79366191126
7.7635270541082	507.59345179525
7.7715430861723	507.42063674602
7.7795591182365	507.10880807625
7.7875751503006	506.97147651926
7.7955911823647	506.57615999277
7.8036072144289	506.35308931678
7.8116232464930	505.87842131140
7.8196392785571	505.58746294402
7.8276553106212	505.16556841239
7.8356713426854	504.76999527804
7.8436873747495	504.38151595561
7.8517034068136	503.93359883406
7.8597194388778	503.38570269901
7.8677354709419	502.88249630706
7.8757515030060	502.35803311178
7.8837675350701	501.75349526793
7.8917835671343	501.26775479298
7.8997995991984	500.62193850311
7.9078156312625	500.00453566717
7.9158316633267	499.28547062551
7.9238476953908	498.74506511879
7.9318637274549	497.89608037839
7.9398797595190	497.22864729987
7.9478957915832	496.46850389059
7.9559118236473	495.74125220575
7.9639278557114	494.85826685856
7.9719438877756	494.08785420219
7.9799599198397	493.23568105115
7.9879759519038	492.35443930830
7.9959919839679	491.51822399083
8.0040080160321	490.58610595586
8.0120240480962	489.60979898048
8.0200400801603	488.64395002615
8.0280561122244	487.71270633181
8.0360721442886	486.65094388232
8.0440881763527	485.76706990567
8.0521042084168	484.63222344209
8.0601202404810	483.66408704420
8.0681362725451	482.44856146297
8.0761523046092	481.41083617974
8.0841683366733	480.24815504920
8.0921843687375	479.12240954622
8.1002004008016	478.00956256506
8.1082164328657	476.85372057037
8.1162324649299	475.60897169615
8.1242484969940	474.40756094576
8.1322645290581	473.18875308637
8.1402805611222	471.88998235220
8.1482965931864	470.72093949996
8.1563126252505	469.38490206920
8.1643286573146	468.16017798561
8.1723446893788	466.79756449903
8.1803607214429	465.46689835043
8.1883767535070	464.16035159296
8.1963927855711	462.88103451051
8.2044088176353	461.46261822084
8.2124248496994	460.15174100079
8.2204408817635	458.68198936176
8.2284569138277	457.34813897555
8.2364729458918	455.94994997184
8.2444889779559	454.54608650622
8.2525050100200	453.19348336738
8.2605210420842	451.76080851696
8.2685370741483	450.29229484231
8.2765531062124	448.84281339921
8.2845691382766	447.44103441163
8.2925851703407	445.93962380135
8.3006012024048	444.62401431962
8.3086172344689	443.10039130929
8.3166332665331	441.74678012651
8.3246492985972	440.17930047818
8.3326653306613	438.78404757838
8.3406813627255	437.28648068514
8.3486973947896	435.83859585127
8.3567134268537	434.42691018447
8.3647294589178	432.99940893936
8.3727454909820	431.52208595421
8.3807615230461	430.10253932901
8.3887775551102	428.68987487885
8.3967935871743	427.21176547342
8.4048096192385	425.87171537239
8.4128256513026	424.39102173670
8.4208416833667	423.04413489104
8.4288577154309	421.59616910658
8.4368737474950	420.21773759773
8.4448897795591	418.87837143079
8.4529058116232	417.59865738154
8.4609218436874	416.19685361719
8.4689378757515	414.92252234444
8.4769539078156	413.50717214140
8.4849699398798	412.25593711996
8.4929859719439	410.95561602061
8.5010020040080	409.70209697169
8.5090180360721	408.49568714267
8.5170340681363	407.25864505514
8.5250501002004	405.96651858880
8.5330661322645	404.72266416110
8.5410821643287	403.48357553029
8.5490981963928	402.19529038526
8.5571142284569	401.03160257761
8.5651302605210	399.73873175520
8.5731462925852	398.53371051496
8.5811623246493	397.21758735393
8.5891783567134	395.90738012904
8.5971943887776	394.63318465462
8.6052104208417	393.36247480340
8.6132264529058	392.01968166296
8.6212424849699	390.74002213377
8.6292585170341	389.41831397143
8.6372745490982	388.17699365734
8.6452905811623	386.81023793536
8.6533066132265	385.50829780627
8.6613226452906	384.34183509057
8.6693386773547	382.97137052193
8.6773547094188	381.78308339345
8.6853707414830	380.40680118899
8.6933867735471	379.21349986395
8.7014028056112	378.08484094553
8.7094188376754	376.88020300690
8.7174348697395	375.69981591356
8.7254509018036	374.52712011042
8.7334669338677	373.32138108145
8.7414829659319	372.19839693307
8.7494989979960	370.95822742590
8.7575150300601	369.85261072062
8.7655310621242	368.84701465748
8.7735470941884	367.76084354840
8.7815631262525	366.64947064952
8.7895791583166	365.53825885099
8.7975951903808	364.59611020429
8.8056112224449	363.44540415867
8.8136272545090	362.46788302987
8.8216432865731	361.39006516564
8.8296593186373	360.46661755836
8.8376753507014	359.43344958145
8.8456913827655	358.55055540200
8.8537074148297	357.45195274998
8.8617234468938	356.51039638106
8.8697394789579	355.57572852558
8.8777555110220	354.62223291042
8.8857715430862	353.61378118611
8.8937875751503	352.69965300190
8.9018036072144	351.91491291976
8.9098196392786	350.99075258954
8.9178356713427	350.13357140160
8.9258517034068	349.21204292879
8.9338677354709	348.30475842365
8.9418837675351	347.41114073634
8.9498997995992	346.48039003637
8.9579158316633	345.60385047353
8.9659318637275	344.91748167781
8.9739478957916	344.02385894402
8.9819639278557	343.29659510732
8.9899799599198	342.33093872413
8.9979959919840	341.50512317199
9.0060120240481	340.70229607714
9.0140280561122	339.85299929336
9.0220440881764	339.05566936718
9.0300601202405	338.30310593715
9.0380761523046	337.53909955359
9.0460921843687	336.81458529852
9.0541082164329	335.95176928650
9.0621242484970	335.12010938011
9.0701402805611	334.39375172819
9.0781563126253	333.51491323713
9.0861723446894	332.81275097390
9.0941883767535	331.98504162133
9.1022044088176	331.30248346491
9.1102204408818	330.66837365992
9.1182364729459	329.89715678613
9.1262525050100	329.12529141273
9.1342685370741	328.30652207610
9.1422845691383	327.50021441341
9.1503006012024	326.75805285999
9.1583166332665	326.00021039101
9.1663326653307	325.31516655845
9.1743486973948	324.77392639526
9.1823647294589	323.99789325423
9.1903807615230	323.31979268570
9.1983967935872	322.40048455084
9.2064128256513	321.62028450905
9.2144288577154	320.90903090987
9.2224448897796	320.20696646976
9.2304609218437	319.58322570476
9.2384769539078	318.99406883457
9.2464929859719	318.33035927518
9.2545090180361	317.64599236273
9.2625250501002	316.76005768807
9.2705410821643	315.93358634428
9.2785571142285	315.20906830317
9.2865731462926	314.50085407375
9.2945891783567	313.87648560461
9.3026052104208	313.30945176575
9.3106212424850	312.86519880164
9.3186372745491	312.12462827180
9.3266533066132	311.38667209831
