#Parameters = {C_p=3e-13; C_p_add=7e-14; L_s=7e-10; R_s=4.8}
#"Frequency / GHz"	"Total RCS [pw]_(C_p=1.08e-12) [Magnitude]"
#-------------------------------------------------------------
6.0000000000000	140.01484710812
6.0080160320641	140.87692344935
6.0160320641283	141.75012718915
6.0240480961924	142.66751128105
6.0320641282565	143.53241187318
6.0400801603206	144.43657173201
6.0480961923848	145.34075468091
6.0561122244489	146.22801567527
6.0641282565130	147.10060072938
6.0721442885772	147.97118761617
6.0801603206413	148.87985416358
6.0881763527054	149.72981138784
6.0961923847695	150.62289366825
6.1042084168337	151.53408826951
6.1122244488978	152.40998301386
6.1202404809619	153.30826672628
6.1282565130261	154.23469142514
6.1362725450902	155.09665256941
6.1442885771543	155.98389811131
6.1523046092184	156.87211570416
6.1603206412826	157.71457777591
6.1683366733467	158.56152834185
6.1763527054108	159.44604087031
6.1843687374749	160.26450854753
6.1923847695391	161.12593370628
6.2004008016032	161.98755728665
6.2084168336673	162.83316181385
6.2164328657315	163.65542200387
6.2244488977956	164.46880139561
6.2324649298597	165.29937093554
6.2404809619238	166.04776352118
6.2484969939880	166.80901289577
6.2565130260521	167.57157584352
6.2645290581162	168.27062620610
6.2725450901804	168.97917180988
6.2805611222445	169.70885914210
6.2885771543086	170.36043470664
6.2965931863727	171.03178753985
6.3046092184369	171.68086105912
6.3126252505010	172.28035456363
6.3206412825651	172.82931091157
6.3286573146293	173.33651248693
6.3366733466934	173.84470433940
6.3446893787575	174.23778016785
6.3527054108216	174.63341030866
6.3607214428858	175.00308919352
6.3687374749499	175.28704974211
6.3767535070140	175.54612032213
6.3847695390782	175.78605485307
6.3927855711423	175.90277380180
6.4008016032064	175.98185976399
6.4088176352705	175.99801157125
6.4168336673347	175.87977227654
6.4248496993988	175.69060614528
6.4328657314629	175.45006274072
6.4408817635271	175.05386459314
6.4488977955912	174.61200681549
6.4569138276553	174.09033682791
6.4649298597194	173.46062962202
6.4729458917836	172.72853418651
6.4809619238477	171.89407800584
6.4889779559118	171.00418704656
6.4969939879760	169.93756329535
6.5050100200401	168.82010802315
6.5130260521042	167.63138520662
6.5210420841683	166.35466563655
6.5290581162325	165.07030649321
6.5370741482966	163.86320376875
6.5450901803607	162.67075120643
6.5531062124248	161.69295091061
6.5611222444890	160.94521945068
6.5691382765531	160.54628619969
6.5771543086172	160.56567193851
6.5851703406814	161.19919901300
6.5931863727455	162.53466119189
6.6012024048096	164.70377872891
6.6092184368737	167.87046941394
6.6172344689379	172.05052120557
6.6252505010020	177.33642381295
6.6332665330661	183.69735388592
6.6412825651303	191.15254589933
6.6492985971944	199.40847503251
6.6573146292585	208.45757740348
6.6653306613226	217.99044514028
6.6733466933868	227.80632426550
6.6813627254509	237.60395905627
6.6893787575150	247.28226183328
6.6973947895792	256.59966747941
6.7054108216433	265.43761518838
6.7134268537074	273.78567255999
6.7214428857715	281.50466326004
6.7294589178357	288.65582982432
6.7374749498998	295.24237119926
6.7454909819639	301.41283459843
6.7535070140281	306.97737688060
6.7615230460922	312.19091919981
6.7695390781563	317.01518009345
6.7775551102204	321.40516875228
6.7855711422846	325.46421394387
6.7935871743487	329.30522245156
6.8016032064128	332.72704627194
6.8096192384770	336.01823544557
6.8176352705411	339.09849990231
6.8256513026052	342.02614996762
6.8336673346693	344.76056250751
6.8416833667335	347.45277961932
6.8496993987976	350.04212900690
6.8577154308617	352.51245497465
6.8657314629259	354.98790526564
6.8737474949900	357.28929420305
6.8817635270541	359.54419597378
6.8897795591182	361.68275682349
6.8977955911824	363.91162926932
6.9058116232465	365.90034183571
6.9138276553106	368.00892429601
6.9218436873747	370.05335564957
6.9298597194389	372.11923485616
6.9378757515030	374.08009912304
6.9458917835671	376.11991200635
6.9539078156313	378.10744700838
6.9619238476954	380.06103224545
6.9699398797595	382.05980266185
6.9779559118236	383.96247451692
6.9859719438878	385.85243259462
6.9939879759519	387.71310378270
7.0020040080160	389.69327591941
7.0100200400802	391.50537647172
7.0180360721443	393.43142954258
7.0260521042084	395.37759312809
7.0340681362725	397.24644125157
7.0420841683367	399.12346768034
7.0501002004008	401.09890086397
7.0581162324649	402.88209602692
7.0661322645291	404.77552665176
7.0741482965932	406.63908696785
7.0821643286573	408.50296412729
7.0901803607214	410.29047532263
7.0981963927856	412.15791882736
7.1062124248497	414.02031608155
7.1142284569138	415.84837602847
7.1222444889780	417.77925235259
7.1302605210421	419.59534506367
7.1382765531062	421.43501495943
7.1462925851703	423.20405576258
7.1543086172345	425.12866935748
7.1623246492986	426.80996681324
7.1703406813627	428.65627631096
7.1783567134269	430.44375149973
7.1863727454910	432.27238560645
7.1943887775551	433.98713497291
7.2024048096192	435.81203730888
7.2104208416834	437.58681637840
7.2184368737475	439.34562479272
7.2264529058116	441.15878303974
7.2344689378758	442.88680698517
7.2424849699399	444.57693072982
7.2505010020040	446.27223699990
7.2585170340681	448.00690892797
7.2665330661323	449.62914444912
7.2745490981964	451.43393010709
7.2825651302605	453.02421197014
7.2905811623246	454.79179406006
7.2985971943888	456.33529247345
7.3066132264529	458.05118496065
7.3146292585170	459.63933953254
7.3226452905812	461.25380177600
7.3306613226453	462.87143391424
7.3386773547094	464.44784431245
7.3466933867735	465.93972120129
7.3547094188377	467.49188027054
7.3627254509018	469.03337784796
7.3707414829659	470.51411028240
7.3787575150301	472.10657497683
7.3867735470942	473.55538440720
7.3947895791583	475.02739557685
7.4028056112224	476.40847602794
7.4108216432866	477.95833779875
7.4188376753507	479.21934220808
7.4268537074148	480.65302287209
7.4348697394790	482.00232935923
7.4428857715431	483.38315776318
7.4509018036072	484.61868891043
7.4589178356713	485.96725577738
7.4669338677355	487.24669199098
7.4749498997996	488.50178465992
7.4829659318637	489.80737456357
7.4909819639279	491.01197303313
7.4989979959920	492.16251164288
7.5070140280561	493.30960135987
7.5150300601202	494.48378835982
7.5230460921844	495.52196917143
7.5310621242485	496.74532099641
7.5390781563126	497.72252966228
7.5470941883768	498.88002680796
7.5551102204409	499.78711457017
7.5631262525050	500.87300491777
7.5711422845691	501.81577184054
