#Parameters = {C_p=3e-13; C_p_add=7e-14; L_s=7e-10; R_s=4.8}
#"Frequency / GHz"	"Total RCS [pw]_(C_p=1.08e-12) [Magnitude]"
#-------------------------------------------------------------
6.0000000000000	95.675455468738
6.0080160320641	96.291631349801
6.0160320641283	96.832165159980
6.0240480961924	97.438697691288
6.0320641282565	98.072685834611
6.0400801603206	98.670201924404
6.0480961923848	99.231900312857
6.0561122244489	99.866023115208
6.0641282565130	100.50642460684
6.0721442885772	101.07016149846
6.0801603206413	101.68005556674
6.0881763527054	102.32373883001
6.0961923847695	102.94832080381
6.1042084168337	103.52806447039
6.1122244488978	104.14767740276
6.1202404809619	104.81213248179
6.1282565130261	105.42500710111
6.1362725450902	105.99560309744
6.1442885771543	106.66712964154
6.1523046092184	107.32634773084
6.1603206412826	107.89478630608
6.1683366733467	108.52000928542
6.1763527054108	109.22241993420
6.1843687374749	109.81806562914
6.1923847695391	110.41920166810
6.2004008016032	111.09369519608
6.2084168336673	111.76315861872
6.2164328657315	112.35304065454
6.2244488977956	112.97618919905
6.2324649298597	113.68738355959
6.2404809619238	114.31193307184
6.2484969939880	114.91704102465
6.2565130260521	115.60103328565
6.2645290581162	116.27580006160
6.2725450901804	116.89864808188
6.2805611222445	117.55225413038
6.2885771543086	118.23221901823
6.2965931863727	118.91538161225
6.3046092184369	119.55112597989
6.3126252505010	120.22790404717
6.3206412825651	120.94256844189
6.3286573146293	121.60330751480
6.3366733466934	122.28475568324
6.3446893787575	122.99073166433
6.3527054108216	123.72850661009
6.3607214428858	124.42449655958
6.3687374749499	125.12530141681
6.3767535070140	125.90638033989
6.3847695390782	126.68194428503
6.3927855711423	127.39125323746
6.4008016032064	128.20037383287
6.4088176352705	129.06354755205
6.4168336673347	129.85384765881
6.4248496993988	130.68802226789
6.4328657314629	131.64082286525
6.4408817635271	132.55925215856
6.4488977955912	133.49519202820
6.4569138276553	134.52186722453
6.4649298597194	135.62806928220
6.4729458917836	136.73917566405
6.4809619238477	137.89291083722
6.4889779559118	139.22236944464
6.4969939879760	140.59011815607
6.5050100200401	142.03948115790
6.5130260521042	143.62035917934
6.5210420841683	145.36042729253
6.5290581162325	147.22929595301
6.5370741482966	149.25982197335
6.5450901803607	151.44021474910
6.5531062124248	153.91087813912
6.5611222444890	156.54220914470
6.5691382765531	159.38406171005
6.5771543086172	162.47374719173
6.5851703406814	165.84924110344
6.5931863727455	169.38267230681
6.6012024048096	173.08796986067
6.6092184368737	177.01628913236
6.6172344689379	180.97543737736
6.6252505010020	184.87023482701
6.6332665330661	188.62627736311
6.6412825651303	192.25210205269
6.6492985971944	195.42042402305
6.6573146292585	198.16945660035
6.6653306613226	200.39712914528
6.6733466933868	202.12492421536
6.6813627254509	203.24138838779
6.6893787575150	203.84697718245
6.6973947895792	203.99472046258
6.7054108216433	203.77980208537
6.7134268537074	203.27367286524
6.7214428857715	202.45650719666
6.7294589178357	201.50544574360
6.7374749498998	200.46952998243
6.7454909819639	199.41264807372
6.7535070140281	198.22638656203
6.7615230460922	197.14703732986
6.7695390781563	196.13337713946
6.7775551102204	195.09264194892
6.7855711422846	194.11489682049
6.7935871743487	193.30198355599
6.8016032064128	192.47526087743
6.8096192384770	191.73689320649
