#Parameters = {C_p=3e-13; C_p_add=7e-14; L_s=7e-10; R_s=4.8}
#"Frequency / GHz"	"Total RCS [pw]_(C_p=1.08e-12) [Magnitude]"
#-------------------------------------------------------------
6.0000000000000	127.39573247508
6.0080160320641	128.13880034253
6.0160320641283	128.87216134564
6.0240480961924	129.68039454477
6.0320641282565	130.47459016363
6.0400801603206	131.27499859637
6.0480961923848	132.03477545855
6.0561122244489	132.78685633306
6.0641282565130	133.58240995790
6.0721442885772	134.39529146264
6.0801603206413	135.20658159957
6.0881763527054	135.92393077237
6.0961923847695	136.69912534884
6.1042084168337	137.52713815465
6.1122244488978	138.32133333256
6.1202404809619	139.08183754606
6.1282565130261	139.85228231444
6.1362725450902	140.59930553911
6.1442885771543	141.41590727601
6.1523046092184	142.22039920141
6.1603206412826	142.94684533337
6.1683366733467	143.67339148906
6.1763527054108	144.47789499263
6.1843687374749	145.23846055443
6.1923847695391	146.00487298182
6.2004008016032	146.72468546142
6.2084168336673	147.44648396277
6.2164328657315	148.18824913879
6.2244488977956	148.94041948438
6.2324649298597	149.67567219826
6.2404809619238	150.32497246344
6.2484969939880	151.01796538685
6.2565130260521	151.75928178175
6.2645290581162	152.43745491295
6.2725450901804	153.08297063706
6.2805611222445	153.73396883175
6.2885771543086	154.35105644276
6.2965931863727	155.01758428983
6.3046092184369	155.65357078788
6.3126252505010	156.22048548904
6.3206412825651	156.76454535970
6.3286573146293	157.33043354383
6.3366733466934	157.93438533064
6.3446893787575	158.42260688664
6.3527054108216	158.89516992398
6.3607214428858	159.37594822035
6.3687374749499	159.82687197499
6.3767535070140	160.27446592041
6.3847695390782	160.68783405413
6.3927855711423	160.99823023621
6.4008016032064	161.33296111880
6.4088176352705	161.68753734517
6.4168336673347	161.95344511628
6.4248496993988	162.16782908267
6.4328657314629	162.36828666294
6.4408817635271	162.50439733046
6.4488977955912	162.65784749079
6.4569138276553	162.76073920626
6.4649298597194	162.76708556804
6.4729458917836	162.72819885919
6.4809619238477	162.67221145563
6.4889779559118	162.63356425722
6.4969939879760	162.45011879735
6.5050100200401	162.23920000260
6.5130260521042	161.99895519132
6.5210420841683	161.71733947889
6.5290581162325	161.40371881969
6.5370741482966	161.07356766314
6.5450901803607	160.61628989348
6.5531062124248	160.21044433147
6.5611222444890	159.80603965639
6.5691382765531	159.41177182256
6.5771543086172	158.97437232373
6.5851703406814	158.60265723811
6.5931863727455	158.31228145878
6.6012024048096	158.14388062401
6.6092184368737	158.15573975496
6.6172344689379	158.30728616251
6.6252505010020	158.71580411233
6.6332665330661	159.45376096452
6.6412825651303	160.67380961132
6.6492985971944	162.29030991161
6.6573146292585	164.51585891136
6.6653306613226	167.36194583429
6.6733466933868	170.95774178783
6.6813627254509	175.30924524864
6.6893787575150	180.51891523888
6.6973947895792	186.50884383824
6.7054108216433	193.25416420851
6.7134268537074	200.72892704297
6.7214428857715	208.75363767818
6.7294589178357	217.19792730940
6.7374749498998	225.85657894468
6.7454909819639	234.61407570155
6.7535070140281	243.14036981628
6.7615230460922	251.46035556874
6.7695390781563	259.40201466228
6.7775551102204	266.77565784161
6.7855711422846	273.57411124723
6.7935871743487	279.84379463187
6.8016032064128	285.41598251729
6.8096192384770	290.51877411433
6.8176352705411	295.05944268346
6.8256513026052	299.07428464753
6.8336673346693	302.56453802851
6.8416833667335	305.72407299457
6.8496993987976	308.53837164387
6.8577154308617	311.00055610427
6.8657314629259	313.23495369438
6.8737474949900	315.14431115890
6.8817635270541	316.90111476701
6.8897795591182	318.46624962440
6.8977955911824	319.99520222973
6.9058116232465	321.19490177996
6.9138276553106	322.41163083719
6.9218436873747	323.53019126999
6.9298597194389	324.61560302483
6.9378757515030	325.53594334622
6.9458917835671	326.45179369203
6.9539078156313	327.30322024367
6.9619238476954	328.13753291444
6.9699398797595	329.01561259556
6.9779559118236	329.77622161233
6.9859719438878	330.49814306087
6.9939879759519	331.19844565647
7.0020040080160	332.02342439402
7.0100200400802	332.68815753033
7.0180360721443	333.40544986826
7.0260521042084	334.11050894491
7.0340681362725	334.76890651869
7.0420841683367	335.46163566850
7.0501002004008	336.23538849489
7.0581162324649	336.82218028685
7.0661322645291	337.50616166647
7.0741482965932	338.19863042351
7.0821643286573	338.91631744421
7.0901803607214	339.54616975399
7.0981963927856	340.20696510267
7.1062124248497	340.85992963820
7.1142284569138	341.51396019696
7.1222444889780	342.26100276517
7.1302605210421	342.89054413063
7.1382765531062	343.52133602119
7.1462925851703	344.12024999443
7.1543086172345	344.88679365636
7.1623246492986	345.46076208430
7.1703406813627	346.13716613161
7.1783567134269	346.74884804881
7.1863727454910	347.41247738652
7.1943887775551	348.00583649909
7.2024048096192	348.67173718359
7.2104208416834	349.26290982489
7.2184368737475	349.84115264359
7.2264529058116	350.49961788133
7.2344689378758	351.11716641495
7.2424849699399	351.68824347243
7.2505010020040	352.23974086161
7.2585170340681	352.83053075919
7.2665330661323	353.36337717251
7.2745490981964	354.04067101392
7.2825651302605	354.51511365291
7.2905811623246	355.10235636961
7.2985971943888	355.53459738324
7.3066132264529	356.13415241032
7.3146292585170	356.63580672503
7.3226452905812	357.13051452940
7.3306613226453	357.62387868987
7.3386773547094	358.11629779287
7.3466933867735	358.56852444335
7.3547094188377	359.04620391693
7.3627254509018	359.47977414656
7.3707414829659	359.86366752760
7.3787575150301	360.36432977178
7.3867735470942	360.76769815744
7.3947895791583	361.16687693491
7.4028056112224	361.47570553367
7.4108216432866	361.93528714444
7.4188376753507	362.21412464140
7.4268537074148	362.62856910505
7.4348697394790	362.94604502184
7.4428857715431	363.26905029964
7.4509018036072	363.50424258722
7.4589178356713	363.84987360158
7.4669338677355	364.12963325503
7.4749498997996	364.35964929758
7.4829659318637	364.62730751336
7.4909819639279	364.85950889133
7.4989979959920	365.07751576951
7.5070140280561	365.27546030891
7.5150300601202	365.46749179178
7.5230460921844	365.56974128124
7.5310621242485	365.84102533411
7.5390781563126	365.93564625895
7.5470941883768	366.12976218833
7.5551102204409	366.11828096473
7.5631262525050	366.26265366744
7.5711422845691	366.34011459013
7.5791583166333	366.43226018193
7.5871743486974	366.49473754706
7.5951903807615	366.51199704164
7.6032064128257	366.49240334580
7.6112224448898	366.53541629416
7.6192384769539	366.54445342365
7.6272545090180	366.46159512211
7.6352705410822	366.46630879414
7.6432865731463	366.39033864198
7.6513026052104	366.34861978853
7.6593186372745	366.20774158246
7.6673346693387	366.17686237990
7.6753507014028	365.94386772774
7.6833667334669	365.88176995320
7.6913827655311	365.74978344855
7.6993987975952	365.60411138593
7.7074148296593	365.32542310357
7.7154308617234	365.15989012687
7.7234468937876	364.96507733079
7.7314629258517	364.74054048961
7.7394789579158	364.51765347195
7.7474949899800	364.22647847153
7.7555110220441	363.93522882241
7.7635270541082	363.66865742941
7.7715430861723	363.39452753957
7.7795591182365	362.99235014393
7.7875751503006	362.73455747311
7.7955911823647	362.33518965266
7.8036072144289	362.06719529388
7.8116232464930	361.58364036993
7.8196392785571	361.20981907190
7.8276553106212	360.76672766092
7.8356713426854	360.37842126862
7.8436873747495	359.98587501593
7.8517034068136	359.51884621167
