#Parameters = {C_p=3e-13; C_p_add=7e-14; L_s=7e-10; R_s=4.8}
#"Frequency / GHz"	"Total RCS [pw]_(C_p=1.08e-12) [Magnitude]"
#-------------------------------------------------------------
6.0000000000000	122.48445979086
6.0080160320641	123.17815679707
6.0160320641283	123.90487112851
6.0240480961924	124.70970750287
6.0320641282565	125.44654183341
6.0400801603206	126.16705097810
6.0480961923848	126.90089306348
6.0561122244489	127.67476727291
6.0641282565130	128.44458754814
6.0721442885772	129.16679759624
6.0801603206413	129.91256582513
6.0881763527054	130.64807540719
6.0961923847695	131.43784086952
6.1042084168337	132.19652627508
6.1122244488978	132.89487418575
6.1202404809619	133.63660868278
6.1282565130261	134.44171297145
6.1362725450902	135.16831291609
6.1442885771543	135.88820671577
6.1523046092184	136.62906487357
6.1603206412826	137.37711122649
6.1683366733467	138.12399271395
6.1763527054108	138.86520087228
6.1843687374749	139.54021537355
6.1923847695391	140.28896707477
6.2004008016032	141.04052012613
6.2084168336673	141.74813798969
6.2164328657315	142.41641289085
6.2244488977956	143.11774445614
6.2324649298597	143.86486410568
6.2404809619238	144.53224633026
6.2484969939880	145.18918772530
6.2565130260521	145.87408841527
6.2645290581162	146.53804575471
6.2725450901804	147.20254333350
6.2805611222445	147.85278465801
6.2885771543086	148.44131682065
6.2965931863727	149.08147552021
6.3046092184369	149.72089311215
6.3126252505010	150.30246413678
6.3206412825651	150.85129252095
6.3286573146293	151.41053403134
6.3366733466934	152.01049177025
6.3446893787575	152.50969953528
6.3527054108216	153.00680715482
6.3607214428858	153.51349116448
6.3687374749499	153.98230097410
6.3767535070140	154.43724704616
6.3847695390782	154.87456360163
6.3927855711423	155.23745790380
6.4008016032064	155.62771849710
6.4088176352705	156.01147396097
6.4168336673347	156.30194180813
6.4248496993988	156.57319322408
6.4328657314629	156.86316708084
6.4408817635271	157.07616564414
6.4488977955912	157.27355585994
6.4569138276553	157.42957140531
6.4649298597194	157.54006868735
6.4729458917836	157.62603331768
6.4809619238477	157.66419354026
6.4889779559118	157.69339332857
6.4969939879760	157.61371736044
6.5050100200401	157.55558192233
6.5130260521042	157.47050749443
6.5210420841683	157.30870780743
6.5290581162325	157.11004685642
6.5370741482966	156.94194224125
6.5450901803607	156.69303653500
6.5531062124248	156.48803266881
6.5611222444890	156.26028910537
6.5691382765531	156.06290194725
6.5771543086172	155.88769715388
6.5851703406814	155.83156692667
6.5931863727455	155.86993903220
6.6012024048096	156.04636730556
6.6092184368737	156.47276909599
6.6172344689379	157.16178323117
6.6252505010020	158.22218062154
6.6332665330661	159.70191219334
6.6412825651303	161.76915190035
6.6492985971944	164.40517480251
6.6573146292585	167.85925135936
6.6653306613226	172.10578605452
6.6733466933868	177.19969941143
6.6813627254509	183.10530642789
6.6893787575150	189.89743118034
6.6973947895792	197.40113490394
6.7054108216433	205.41904485338
6.7134268537074	213.76499254237
6.7214428857715	222.16883052471
6.7294589178357	230.45888591386
6.7374749498998	238.38472460060
6.7454909819639	245.81073446807
6.7535070140281	252.46439717307
6.7615230460922	258.50381916003
6.7695390781563	263.87001949340
6.7775551102204	268.45343432589
6.7855711422846	272.35450035415
6.7935871743487	275.74196598487
6.8016032064128	278.53348236416
6.8096192384770	280.96041826610
6.8176352705411	282.94935387563
6.8256513026052	284.59892597755
6.8336673346693	285.96405927229
6.8416833667335	287.18890387211
6.8496993987976	288.19910231836
6.8577154308617	289.00149797388
6.8657314629259	289.77924723755
6.8737474949900	290.43027091390
6.8817635270541	291.02673472144
6.8897795591182	291.48841338434
6.8977955911824	292.02121467980
6.9058116232465	292.40393650771
6.9138276553106	292.89172324777
6.9218436873747	293.29262990615
6.9298597194389	293.68462543835
6.9378757515030	294.02717611811
6.9458917835671	294.46661981134
6.9539078156313	294.85900033401
6.9619238476954	295.21057251471
6.9699398797595	295.63830776362
6.9779559118236	296.04863985868
6.9859719438878	296.46431740208
6.9939879759519	296.83241110266
7.0020040080160	297.30118898756
7.0100200400802	297.67929064890
7.0180360721443	298.15733299681
7.0260521042084	298.62012788611
7.0340681362725	299.01509259283
7.0420841683367	299.45569577576
7.0501002004008	300.00995987777
7.0581162324649	300.41206801834
7.0661322645291	300.88553573752
7.0741482965932	301.36510139535
7.0821643286573	301.88585379972
7.0901803607214	302.34084470167
7.0981963927856	302.82253087694
7.1062124248497	303.29992436089
7.1142284569138	303.78714607029
7.1222444889780	304.35481441233
7.1302605210421	304.81415216453
7.1382765531062	305.28738789344
7.1462925851703	305.75130029308
7.1543086172345	306.35454586288
7.1623246492986	306.76439406465
7.1703406813627	307.27236384848
7.1783567134269	307.75983654789
7.1863727454910	308.29917724374
7.1943887775551	308.73934670908
7.2024048096192	309.22545671262
7.2104208416834	309.68485460074
7.2184368737475	310.16877292244
7.2264529058116	310.69560675294
7.2344689378758	311.13853750072
7.2424849699399	311.55725097475
7.2505010020040	312.01608178824
7.2585170340681	312.51413137771
7.2665330661323	312.90340582620
7.2745490981964	313.39882995182
7.2825651302605	313.76686901367
7.2905811623246	314.27622914424
7.2985971943888	314.61201874512
7.3066132264529	315.04310516611
7.3146292585170	315.40797208038
7.3226452905812	315.82630487328
7.3306613226453	316.24430467510
7.3386773547094	316.60632385405
7.3466933867735	316.91566328865
7.3547094188377	317.29467339972
7.3627254509018	317.66773162151
7.3707414829659	317.96570477189
7.3787575150301	318.32750523521
7.3867735470942	318.62176182207
7.3947895791583	318.95235387530
7.4028056112224	319.20247564972
7.4108216432866	319.55238543068
7.4188376753507	319.73543590902
7.4268537074148	320.06342134576
7.4348697394790	320.32013588571
7.4428857715431	320.56926595067
7.4509018036072	320.72914837474
7.4589178356713	320.99321900155
7.4669338677355	321.20677285710
7.4749498997996	321.37657714858
7.4829659318637	321.58172579345
7.4909819639279	321.75861396242
7.4989979959920	321.91591331705
7.5070140280561	322.04877415623
7.5150300601202	322.18910878168
7.5230460921844	322.26957085917
7.5310621242485	322.48956486871
7.5390781563126	322.52658061010
7.5470941883768	322.65586244336
7.5551102204409	322.64195270816
7.5631262525050	322.77526878243
7.5711422845691	322.81073582653
7.5791583166333	322.83590243803
7.5871743486974	322.87343367748
7.5951903807615	322.91225083974
7.6032064128257	322.89307633715
7.6112224448898	322.87721685022
7.6192384769539	322.84362244809
7.6272545090180	322.78999440899
7.6352705410822	322.82434870574
7.6432865731463	322.72899491102
7.6513026052104	322.63554153534
7.6593186372745	322.50678043986
7.6673346693387	322.52367781209
7.6753507014028	322.32781561902
7.6833667334669	322.22593311646
7.6913827655311	322.07883440323
7.6993987975952	321.98336991939
7.7074148296593	321.77713566600
7.7154308617234	321.61406363508
7.7234468937876	321.40274934235
7.7314629258517	321.21301889787
7.7394789579158	321.06288771670
7.7474949899800	320.82316322089
7.7555110220441	320.54165478506
7.7635270541082	320.29696570477
7.7715430861723	320.08899701167
7.7795591182365	319.76991339742
7.7875751503006	319.54489775412
7.7955911823647	319.18531193900
7.8036072144289	318.96690789514
